Time,Date,Day.of.the.week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic.Situation,Temperature,Visibility.in.metres,TimeGroup,DayGroup
8:00:00 am,28,Saturday,121,35,32,0,188,heavy,24.7,5729.86,Morning,Weekend
8:15:00 am,28,Saturday,109,28,39,2,178,heavy,26.4,7294.17,Morning,Weekend
8:30:00 am,28,Saturday,135,11,23,5,174,heavy,27,7885.45,Morning,Weekend
8:45:00 am,28,Saturday,100,30,29,2,161,high,27.9,8414.29,Morning,Weekend
9:00:00 am,28,Saturday,138,32,26,4,200,heavy,26.7,8210.46,Morning,Weekend
9:15:00 am,28,Saturday,29,9,21,23,82,normal,26.3,8653.05,Morning,Weekend
9:30:00 am,28,Saturday,36,17,7,30,90,normal,27.3,8583.63,Morning,Weekend
9:45:00 am,28,Saturday,42,9,37,28,116,high,29.5,8920.65,Morning,Weekend
10:00:00 am,28,Saturday,80,6,12,6,104,low,28.3,7771.26,Morning,Weekend
10:15:00 am,28,Saturday,37,21,28,6,92,normal,28.5,7528.46,Morning,Weekend
10:30:00 am,28,Saturday,44,17,27,30,118,high,30.7,7788.19,Morning,Weekend
10:45:00 am,28,Saturday,25,12,13,5,55,low,28.1,8854.18,Morning,Weekend
11:00:00 am,28,Saturday,36,9,9,30,84,normal,30.4,7785.87,Morning,Weekend
11:15:00 am,28,Saturday,63,7,10,29,109,normal,29.9,7149.48,Morning,Weekend
11:30:00 am,28,Saturday,20,5,13,22,60,normal,30.4,7439.46,Morning,Weekend
11:45:00 am,28,Saturday,53,8,6,23,90,normal,30.3,8722.74,Morning,Weekend
12:00:00 pm,28,Saturday,41,7,5,26,79,normal,30.3,8845.29,Morning,Weekend
12:15:00 pm,28,Saturday,36,9,13,29,87,normal,29.1,7065.99,Afternoon,Weekend
12:30:00 pm,28,Saturday,65,10,8,22,105,normal,29.1,8737.22,Afternoon,Weekend
12:45:00 pm,28,Saturday,55,6,5,27,93,normal,28.6,7559.69,Afternoon,Weekend
1:00:00 pm,28,Saturday,63,8,15,30,116,high,30.2,7163.26,Afternoon,Weekend
1:15:00 pm,28,Saturday,19,26,32,18,95,normal,28.8,8777.55,Afternoon,Weekend
1:30:00 pm,28,Saturday,84,11,11,9,115,normal,28.1,8022.18,Afternoon,Weekend
1:45:00 pm,28,Saturday,110,23,34,9,176,heavy,29.5,7878.86,Afternoon,Weekend
2:00:00 pm,28,Saturday,46,20,18,5,89,normal,28.8,8673.93,Afternoon,Weekend
2:15:00 pm,28,Saturday,67,12,10,20,109,normal,29,7338.57,Afternoon,Weekend
2:30:00 pm,28,Saturday,42,25,20,19,106,normal,27.9,7988.33,Afternoon,Weekend
2:45:00 pm,28,Saturday,87,17,18,6,128,normal,28.6,7097.75,Afternoon,Weekend
3:00:00 pm,28,Saturday,45,24,31,11,111,normal,26.3,8736.35,Afternoon,Weekend
3:15:00 pm,28,Saturday,80,26,35,6,147,high,28.2,7463.17,Afternoon,Weekend
3:30:00 pm,28,Saturday,83,18,6,15,122,normal,26.5,8413.59,Afternoon,Weekend
3:45:00 pm,28,Saturday,68,19,15,11,113,normal,26.7,8243.49,Afternoon,Weekend
4:00:00 pm,28,Saturday,101,37,48,9,195,heavy,26.4,7111.32,Afternoon,Weekend
4:15:00 pm,28,Saturday,149,32,29,10,220,heavy,25.4,5877.24,Afternoon,Weekend
4:30:00 pm,28,Saturday,136,21,33,9,199,heavy,24.1,5788.89,Afternoon,Weekend
4:45:00 pm,28,Saturday,105,20,23,7,155,normal,22.9,5673.05,Afternoon,Weekend
5:00:00 pm,28,Saturday,125,12,20,8,165,normal,23.6,6548.84,Afternoon,Weekend
5:15:00 pm,28,Saturday,125,14,26,5,170,heavy,23.3,6343.74,Evening,Weekend
5:30:00 pm,28,Saturday,118,28,23,8,177,heavy,22.5,6924,Evening,Weekend
5:45:00 pm,28,Saturday,114,32,45,6,197,heavy,21.7,6350.07,Evening,Weekend
6:00:00 pm,28,Saturday,123,37,46,8,214,heavy,22,5183.58,Evening,Weekend
6:15:00 pm,28,Saturday,115,23,22,7,167,normal,19.7,3819.76,Evening,Weekend
6:30:00 pm,28,Saturday,111,25,35,10,181,heavy,18.8,4076.52,Evening,Weekend
6:45:00 pm,28,Saturday,66,8,11,9,94,low,20.1,4036.84,Evening,Weekend
7:00:00 pm,28,Saturday,103,12,17,23,155,high,18.7,3263.23,Evening,Weekend
7:15:00 pm,28,Saturday,94,14,14,24,146,high,17.4,4290.09,Evening,Weekend
7:30:00 pm,28,Saturday,105,23,15,18,161,normal,16.4,3370.13,Evening,Weekend
7:45:00 pm,28,Saturday,53,22,14,35,124,high,18.2,3116,Evening,Weekend
8:00:00 pm,28,Saturday,74,10,12,32,128,high,17.7,3116.36,Evening,Weekend
8:15:00 pm,28,Saturday,71,24,15,26,136,high,15.9,2619.87,Evening,Weekend
8:30:00 pm,28,Saturday,61,21,15,32,129,high,16.8,3389.38,Evening,Weekend
8:45:00 pm,28,Saturday,101,25,18,8,152,normal,14,3484.18,Evening,Weekend
9:00:00 pm,28,Saturday,104,22,10,14,150,normal,16,4603.32,Evening,Weekend
9:15:00 pm,28,Saturday,79,20,15,18,132,normal,12.9,3153.56,Night,Weekend
9:30:00 pm,28,Saturday,70,20,11,14,115,normal,14.2,3845.17,Night,Weekend
9:45:00 pm,28,Saturday,74,16,14,34,138,high,14.2,2757.14,Night,Weekend
10:00:00 pm,28,Saturday,20,5,0,21,46,normal,13.4,2688.79,Night,Weekend
10:15:00 pm,28,Saturday,16,0,0,36,52,normal,12,2318.3,Night,Weekend
10:30:00 pm,28,Saturday,14,3,0,20,37,normal,12.7,2203.73,Night,Weekend
10:45:00 pm,28,Saturday,14,1,1,30,46,normal,13.4,3445.84,Night,Weekend
11:00:00 pm,28,Saturday,17,0,1,12,30,low,13.3,2096.84,Night,Weekend
11:15:00 pm,28,Saturday,14,0,0,14,28,normal,11.5,3611.53,Night,Weekend
11:30:00 pm,28,Saturday,18,5,0,40,63,normal,11.1,2781.44,Night,Weekend
11:45:00 pm,28,Saturday,17,2,0,18,37,normal,12.4,2856.88,Night,Weekend
12:00:00 am,29,Sunday,14,1,1,35,51,normal,12.8,2501.02,Night,Weekend
12:15:00 am,29,Sunday,14,2,1,26,43,normal,12.6,3416.83,Night,Weekend
12:30:00 am,29,Sunday,16,0,1,37,54,normal,11.4,2506.29,Night,Weekend
12:45:00 am,29,Sunday,14,4,1,32,51,normal,13.1,3796.44,Night,Weekend
1:00:00 am,29,Sunday,19,5,0,12,36,low,11.8,3534.51,Night,Weekend
1:15:00 am,29,Sunday,11,0,1,31,43,normal,13.1,2792.62,Night,Weekend
1:30:00 am,29,Sunday,12,0,0,32,44,normal,11.2,2003.55,Night,Weekend
1:45:00 am,29,Sunday,12,3,0,32,47,normal,13.3,3726.29,Night,Weekend
2:00:00 am,29,Sunday,18,4,1,31,54,normal,11.7,3399.09,Night,Weekend
2:15:00 am,29,Sunday,17,4,1,20,42,normal,14.1,2519.39,Night,Weekend
2:30:00 am,29,Sunday,17,0,0,22,39,normal,13.6,2580.37,Night,Weekend
2:45:00 am,29,Sunday,19,2,1,12,34,low,13.7,2770.31,Night,Weekend
3:00:00 am,29,Sunday,18,2,1,19,40,normal,13.5,2435.14,Night,Weekend
3:15:00 am,29,Sunday,19,5,0,26,50,normal,14,2017.33,Night,Weekend
3:30:00 am,29,Sunday,19,5,1,35,60,normal,14.3,3912.82,Night,Weekend
3:45:00 am,29,Sunday,18,0,0,20,38,normal,16.1,3147.77,Night,Weekend
4:00:00 am,29,Sunday,16,0,0,30,46,normal,16.2,3709.56,Night,Weekend
4:15:00 am,29,Sunday,114,30,9,7,160,normal,16.2,4078.25,Night,Weekend
4:30:00 am,29,Sunday,102,17,2,14,135,normal,18.2,4158.1,Night,Weekend
4:45:00 am,29,Sunday,55,4,7,13,79,normal,16.6,4307.1,Night,Weekend
5:00:00 am,29,Sunday,82,2,4,14,102,normal,19.5,3477.09,Morning,Weekend
5:15:00 am,29,Sunday,66,16,9,19,110,normal,20.5,4223,Morning,Weekend
5:30:00 am,29,Sunday,86,5,1,13,105,normal,19.4,3542.07,Morning,Weekend
5:45:00 am,29,Sunday,108,24,2,19,153,normal,21.7,6259.63,Morning,Weekend
6:00:00 am,29,Sunday,112,30,26,0,168,heavy,20,3991.89,Morning,Weekend
6:15:00 am,29,Sunday,147,31,46,0,224,heavy,20.6,4835.22,Morning,Weekend
6:30:00 am,29,Sunday,116,20,40,2,178,heavy,21.1,6602.31,Morning,Weekend
6:45:00 am,29,Sunday,138,13,21,5,177,heavy,21.3,6995.17,Morning,Weekend
7:00:00 am,29,Sunday,132,25,40,2,199,heavy,22.4,6916.01,Morning,Weekend
7:15:00 am,29,Sunday,124,14,31,4,173,heavy,24.2,6420.02,Morning,Weekend
7:30:00 am,29,Sunday,106,27,25,1,159,normal,25.8,5475.11,Morning,Weekend
7:45:00 am,29,Sunday,104,24,29,5,162,high,24.2,5169.58,Morning,Weekend
8:00:00 am,29,Sunday,140,31,21,4,196,heavy,24.3,6257.9,Morning,Weekend
8:15:00 am,29,Sunday,121,35,37,3,196,heavy,25,5353.16,Morning,Weekend
8:30:00 am,29,Sunday,135,23,37,5,200,heavy,26.6,8286.76,Morning,Weekend
8:45:00 am,29,Sunday,149,20,30,5,204,heavy,26.9,8919.53,Morning,Weekend
9:00:00 am,29,Sunday,117,14,39,0,170,heavy,27.1,8534.89,Morning,Weekend
9:15:00 am,29,Sunday,39,8,23,13,83,normal,29.2,7203.9,Morning,Weekend
9:30:00 am,29,Sunday,40,14,18,21,93,normal,27.8,8081,Morning,Weekend
9:45:00 am,29,Sunday,49,1,35,18,103,normal,29.2,8519.22,Morning,Weekend
10:00:00 am,29,Sunday,38,12,35,25,110,normal,27.5,7370.22,Morning,Weekend
10:15:00 am,29,Sunday,26,15,25,6,72,normal,28.1,8103.3,Morning,Weekend
10:30:00 am,29,Sunday,93,14,10,25,142,high,30.6,7847.57,Morning,Weekend
10:45:00 am,29,Sunday,54,24,37,20,135,high,28.7,7536.95,Morning,Weekend
11:00:00 am,29,Sunday,32,6,10,23,71,normal,30.8,8367.57,Morning,Weekend
11:15:00 am,29,Sunday,43,7,12,23,85,normal,29.5,8418.11,Morning,Weekend
11:30:00 am,29,Sunday,23,6,15,20,64,normal,30.5,8172.82,Morning,Weekend
11:45:00 am,29,Sunday,26,5,8,25,64,normal,30.8,8592.47,Morning,Weekend
12:00:00 pm,29,Sunday,55,7,8,27,97,normal,29.3,8645.58,Morning,Weekend
12:15:00 pm,29,Sunday,70,10,8,25,113,high,29.9,8742.54,Afternoon,Weekend
12:30:00 pm,29,Sunday,66,10,3,29,108,normal,28.4,8900.45,Afternoon,Weekend
12:45:00 pm,29,Sunday,66,7,15,26,114,high,28.8,7903.36,Afternoon,Weekend
1:00:00 pm,29,Sunday,46,6,7,21,80,normal,30.4,7177.28,Afternoon,Weekend
1:15:00 pm,29,Sunday,47,26,6,20,99,normal,28.3,8672.8,Afternoon,Weekend
1:30:00 pm,29,Sunday,75,20,7,11,113,normal,28.9,7781.56,Afternoon,Weekend
1:45:00 pm,29,Sunday,76,29,15,19,139,normal,28,8895.82,Afternoon,Weekend
2:00:00 pm,29,Sunday,56,14,38,12,120,high,29.8,7717.68,Afternoon,Weekend
2:15:00 pm,29,Sunday,19,26,36,17,98,normal,28.3,8492.49,Afternoon,Weekend
2:30:00 pm,29,Sunday,29,18,10,9,66,low,28.9,7896.8,Afternoon,Weekend
2:45:00 pm,29,Sunday,15,12,18,15,60,normal,26.8,8978.57,Afternoon,Weekend
3:00:00 pm,29,Sunday,53,27,27,17,124,high,26.2,8868.4,Afternoon,Weekend
3:15:00 pm,29,Sunday,95,22,28,9,154,high,26.8,8438.01,Afternoon,Weekend
3:30:00 pm,29,Sunday,27,27,32,10,96,normal,27.4,7908.12,Afternoon,Weekend
3:45:00 pm,29,Sunday,68,28,31,15,142,high,25.9,6147.02,Afternoon,Weekend
4:00:00 pm,29,Sunday,120,14,25,8,167,normal,25,6034.42,Afternoon,Weekend
4:15:00 pm,29,Sunday,144,28,24,8,204,heavy,23.5,6877.72,Afternoon,Weekend
4:30:00 pm,29,Sunday,112,31,43,8,194,heavy,25.7,6284.71,Afternoon,Weekend
4:45:00 pm,29,Sunday,149,28,20,10,207,heavy,23.8,6309.72,Afternoon,Weekend
5:00:00 pm,29,Sunday,131,29,34,8,202,heavy,24.5,6515.87,Afternoon,Weekend
5:15:00 pm,29,Sunday,104,31,41,9,185,heavy,23.4,6730.08,Evening,Weekend
5:30:00 pm,29,Sunday,141,30,27,7,205,heavy,23,6007.95,Evening,Weekend
5:45:00 pm,29,Sunday,117,10,47,9,183,heavy,21.4,5555.34,Evening,Weekend
6:00:00 pm,29,Sunday,112,13,37,6,168,heavy,20.9,3597.64,Evening,Weekend
6:15:00 pm,29,Sunday,127,40,39,8,214,heavy,19.8,4219.16,Evening,Weekend
6:30:00 pm,29,Sunday,131,15,31,6,183,heavy,18.9,3476.87,Evening,Weekend
6:45:00 pm,29,Sunday,66,8,10,11,95,low,18.6,3108.16,Evening,Weekend
7:00:00 pm,29,Sunday,61,23,18,34,136,high,17.9,3024.26,Evening,Weekend
7:15:00 pm,29,Sunday,55,25,13,26,119,high,18.6,3267.22,Evening,Weekend
7:30:00 pm,29,Sunday,85,23,20,6,134,normal,18.2,3482.52,Evening,Weekend
7:45:00 pm,29,Sunday,75,20,19,19,133,normal,17.8,3955.34,Evening,Weekend
8:00:00 pm,29,Sunday,58,17,20,22,117,high,17.1,3532.96,Evening,Weekend
8:15:00 pm,29,Sunday,60,23,11,26,120,high,15.2,2154.39,Evening,Weekend
8:30:00 pm,29,Sunday,80,21,11,7,119,normal,14.3,3361.26,Evening,Weekend
8:45:00 pm,29,Sunday,74,9,14,35,132,high,15.8,3660.57,Evening,Weekend
9:00:00 pm,29,Sunday,57,14,11,16,98,normal,15.8,2603.86,Evening,Weekend
9:15:00 pm,29,Sunday,73,9,13,5,100,low,13.9,2605.52,Night,Weekend
9:30:00 pm,29,Sunday,80,25,19,26,150,high,15,2442.97,Night,Weekend
9:45:00 pm,29,Sunday,82,13,12,21,128,high,14.2,3862.4,Night,Weekend
10:00:00 pm,29,Sunday,15,4,0,27,46,normal,14.5,2669.31,Night,Weekend
10:15:00 pm,29,Sunday,20,2,0,29,51,normal,12.8,3175.72,Night,Weekend
10:30:00 pm,29,Sunday,12,2,0,39,53,normal,13,3815.84,Night,Weekend
10:45:00 pm,29,Sunday,10,4,1,13,28,normal,11.2,3733.83,Night,Weekend
11:00:00 pm,29,Sunday,16,0,1,29,46,normal,12.1,3413.7,Night,Weekend
11:15:00 pm,29,Sunday,18,0,0,34,52,normal,11.3,3817.78,Night,Weekend
11:30:00 pm,29,Sunday,11,5,1,19,36,normal,12.3,2458.37,Night,Weekend
11:45:00 pm,29,Sunday,16,1,0,12,29,low,11.8,2165.16,Night,Weekend
12:00:00 am,30,Monday,13,3,1,12,29,low,10.8,3918.64,Night,Weekday
12:15:00 am,30,Monday,19,2,0,22,43,normal,10.6,2571.49,Night,Weekday
12:30:00 am,30,Monday,13,3,0,39,55,normal,12.9,3909.02,Night,Weekday
12:45:00 am,30,Monday,12,0,0,24,36,normal,12.4,3976.26,Night,Weekday
1:00:00 am,30,Monday,10,3,1,12,26,low,12.3,2181.23,Night,Weekday
1:15:00 am,30,Monday,11,4,0,38,53,normal,12.5,3518.42,Night,Weekday
1:30:00 am,30,Monday,18,4,0,31,53,normal,13.2,3978.29,Night,Weekday
1:45:00 am,30,Monday,19,1,0,34,54,normal,11.9,3095.04,Night,Weekday
2:00:00 am,30,Monday,18,1,0,27,46,normal,12,3750.54,Night,Weekday
2:15:00 am,30,Monday,13,0,0,26,39,normal,12.1,3581.1,Night,Weekday
2:30:00 am,30,Monday,12,2,0,35,49,normal,14,3844.17,Night,Weekday
2:45:00 am,30,Monday,15,4,0,12,31,low,14.7,2320.98,Night,Weekday
3:00:00 am,30,Monday,10,5,0,33,48,normal,14.5,2174.97,Night,Weekday
3:15:00 am,30,Monday,14,0,0,15,29,normal,15.3,3726.85,Night,Weekday
3:30:00 am,30,Monday,16,0,0,16,32,normal,16.9,3788.39,Night,Weekday
3:45:00 am,30,Monday,15,3,1,26,45,normal,17,4282.3,Night,Weekday
4:00:00 am,30,Monday,20,4,0,34,58,normal,17.1,4557.65,Night,Weekday
4:15:00 am,30,Monday,82,20,10,11,123,normal,15.6,2127.48,Night,Weekday
4:30:00 am,30,Monday,99,7,3,6,115,normal,18.6,3198.69,Night,Weekday
4:45:00 am,30,Monday,74,29,9,4,116,normal,18.2,4754.05,Night,Weekday
5:00:00 am,30,Monday,94,1,1,14,110,normal,17.5,3423.38,Morning,Weekday
5:15:00 am,30,Monday,63,12,10,17,102,normal,18.8,4921.84,Morning,Weekday
5:30:00 am,30,Monday,101,4,3,12,120,normal,20.6,3098.81,Morning,Weekday
5:45:00 am,30,Monday,106,9,3,10,128,normal,21.6,5087.92,Morning,Weekday
6:00:00 am,30,Monday,112,15,24,1,152,normal,22.1,6880.37,Morning,Weekday
6:15:00 am,30,Monday,148,26,25,0,199,heavy,20.8,4689.41,Morning,Weekday
6:30:00 am,30,Monday,115,20,31,3,169,heavy,21.8,5920.86,Morning,Weekday
6:45:00 am,30,Monday,125,11,24,0,160,normal,23,6465.72,Morning,Weekday
7:00:00 am,30,Monday,140,38,38,0,216,heavy,21.9,6137.34,Morning,Weekday
7:15:00 am,30,Monday,150,17,35,5,207,heavy,24.5,5486.43,Morning,Weekday
7:30:00 am,30,Monday,149,11,42,2,204,heavy,25.3,5285.08,Morning,Weekday
7:45:00 am,30,Monday,150,22,38,3,213,heavy,25.4,5211.59,Morning,Weekday
8:00:00 am,30,Monday,147,32,25,4,208,heavy,25,5128.03,Morning,Weekday
8:15:00 am,30,Monday,138,39,45,4,226,heavy,25.4,6492.14,Morning,Weekday
8:30:00 am,30,Monday,149,16,49,1,215,heavy,25.8,6878.19,Morning,Weekday
8:45:00 am,30,Monday,139,10,50,2,201,heavy,26.7,7285.85,Morning,Weekday
9:00:00 am,30,Monday,109,25,49,2,185,heavy,28.8,8731.67,Morning,Weekday
9:15:00 am,30,Monday,84,24,12,28,148,high,26.5,8087.17,Morning,Weekday
9:30:00 am,30,Monday,38,8,6,5,57,low,26.9,8099.46,Morning,Weekday
9:45:00 am,30,Monday,45,16,6,21,88,normal,28,7736.51,Morning,Weekday
10:00:00 am,30,Monday,57,4,36,14,111,normal,27.4,8081.45,Morning,Weekday
10:15:00 am,30,Monday,84,12,6,28,130,high,29.6,8000.04,Morning,Weekday
10:30:00 am,30,Monday,55,25,33,21,134,high,28.8,7356.29,Morning,Weekday
10:45:00 am,30,Monday,14,15,5,21,55,normal,30.4,7616.92,Morning,Weekday
11:00:00 am,30,Monday,26,8,11,20,65,normal,28.8,8906.93,Morning,Weekday
11:15:00 am,30,Monday,60,10,9,27,106,normal,28.7,7025.74,Morning,Weekday
11:30:00 am,30,Monday,34,6,7,25,72,normal,29.3,7597.84,Morning,Weekday
11:45:00 am,30,Monday,22,9,8,26,65,normal,31.4,7421.59,Morning,Weekday
12:00:00 pm,30,Monday,59,10,11,30,110,normal,29.5,7901.6,Morning,Weekday
12:15:00 pm,30,Monday,48,6,14,28,96,normal,31.1,7446.55,Afternoon,Weekday
12:30:00 pm,30,Monday,46,9,11,23,89,normal,30.4,8554.2,Afternoon,Weekday
12:45:00 pm,30,Monday,37,9,8,20,74,normal,30.6,7851.88,Afternoon,Weekday
1:00:00 pm,30,Monday,67,9,11,21,108,normal,29.2,7438.12,Afternoon,Weekday
1:15:00 pm,30,Monday,32,19,39,9,99,normal,29.7,7893.44,Afternoon,Weekday
1:30:00 pm,30,Monday,63,12,22,5,102,normal,28.2,7898.99,Afternoon,Weekday
1:45:00 pm,30,Monday,32,29,25,11,97,normal,28.5,8819.15,Afternoon,Weekday
2:00:00 pm,30,Monday,83,22,40,20,165,high,27.9,8945.74,Afternoon,Weekday
2:15:00 pm,30,Monday,40,14,31,19,104,normal,29.5,7642.69,Afternoon,Weekday
2:30:00 pm,30,Monday,101,22,39,19,181,heavy,27.4,8398,Afternoon,Weekday
2:45:00 pm,30,Monday,62,29,31,11,133,high,28.5,7465.97,Afternoon,Weekday
3:00:00 pm,30,Monday,20,19,25,8,72,normal,27.6,7027.86,Afternoon,Weekday
3:15:00 pm,30,Monday,42,22,5,9,78,low,27.5,8031.3,Afternoon,Weekday
3:30:00 pm,30,Monday,37,17,12,16,82,normal,25.6,5506.81,Afternoon,Weekday
3:45:00 pm,30,Monday,95,12,20,15,142,normal,27.1,7818.33,Afternoon,Weekday
4:00:00 pm,30,Monday,137,14,41,10,202,heavy,24.9,6839.66,Afternoon,Weekday
4:15:00 pm,30,Monday,122,21,20,10,173,heavy,25.7,6714.51,Afternoon,Weekday
4:30:00 pm,30,Monday,104,19,39,9,171,heavy,25.3,6716.09,Afternoon,Weekday
4:45:00 pm,30,Monday,147,21,40,9,217,heavy,23.1,5736.71,Afternoon,Weekday
5:00:00 pm,30,Monday,105,38,34,7,184,heavy,22.8,5138.22,Afternoon,Weekday
5:15:00 pm,30,Monday,124,23,46,5,198,heavy,23,6962.85,Evening,Weekday
5:30:00 pm,30,Monday,135,18,20,5,178,heavy,22.1,6643.25,Evening,Weekday
5:45:00 pm,30,Monday,107,35,23,8,173,heavy,20.5,4903.7,Evening,Weekday
6:00:00 pm,30,Monday,109,21,24,10,164,normal,20.9,4314.09,Evening,Weekday
6:15:00 pm,30,Monday,136,32,26,8,202,heavy,19.6,3982.83,Evening,Weekday
6:30:00 pm,30,Monday,134,23,49,8,214,heavy,18.5,4739.41,Evening,Weekday
6:45:00 pm,30,Monday,90,20,11,25,146,high,18.2,4111.87,Evening,Weekday
7:00:00 pm,30,Monday,104,5,16,16,141,normal,19,4941.19,Evening,Weekday
7:15:00 pm,30,Monday,60,21,13,6,100,low,18.1,3754.03,Evening,Weekday
7:30:00 pm,30,Monday,104,22,11,13,150,normal,16.9,4389.34,Evening,Weekday
7:45:00 pm,30,Monday,54,23,10,25,112,high,15.7,3753.84,Evening,Weekday
8:00:00 pm,30,Monday,68,6,15,34,123,high,15.1,2730.81,Evening,Weekday
8:15:00 pm,30,Monday,88,13,19,19,139,normal,14.6,3123.83,Evening,Weekday
8:30:00 pm,30,Monday,64,22,16,16,118,normal,16.3,4925.22,Evening,Weekday
8:45:00 pm,30,Monday,58,24,14,24,120,high,14.1,3172.35,Evening,Weekday
9:00:00 pm,30,Monday,67,19,12,9,107,low,16,3926.67,Evening,Weekday
9:15:00 pm,30,Monday,73,20,18,7,118,normal,13.4,3056.79,Night,Weekday
9:30:00 pm,30,Monday,109,25,16,20,170,heavy,13.3,2498.33,Night,Weekday
9:45:00 pm,30,Monday,63,15,11,23,112,high,14.6,2301.87,Night,Weekday
10:00:00 pm,30,Monday,19,4,1,26,50,normal,11.8,2515.84,Night,Weekday
10:15:00 pm,30,Monday,15,1,0,34,50,normal,11.5,3553.52,Night,Weekday
10:30:00 pm,30,Monday,15,5,1,14,35,normal,12.2,2526.21,Night,Weekday
10:45:00 pm,30,Monday,19,3,1,33,56,normal,13.3,2281.35,Night,Weekday
11:00:00 pm,30,Monday,18,4,0,11,33,low,12.2,3352.5,Night,Weekday
11:15:00 pm,30,Monday,14,1,0,27,42,normal,11.8,3541.58,Night,Weekday
11:30:00 pm,30,Monday,19,0,0,37,56,normal,12.7,3030.32,Night,Weekday
11:45:00 pm,30,Monday,19,0,0,29,48,normal,10.9,2299.61,Night,Weekday
12:00:00 am,31,Tuesday,18,1,0,30,49,normal,12.1,2445.02,Night,Weekday
12:15:00 am,31,Tuesday,19,3,0,18,40,normal,11.3,2778.24,Night,Weekday
12:30:00 am,31,Tuesday,15,2,1,34,52,normal,13,3662.63,Night,Weekday
12:45:00 am,31,Tuesday,17,0,1,14,32,normal,13.4,2890.97,Night,Weekday
1:00:00 am,31,Tuesday,12,0,0,33,45,normal,11.7,2020.55,Night,Weekday
1:15:00 am,31,Tuesday,20,0,1,20,41,normal,13.6,3875.73,Night,Weekday
1:30:00 am,31,Tuesday,10,2,0,18,30,normal,12.9,3061.58,Night,Weekday
1:45:00 am,31,Tuesday,13,3,0,31,47,normal,12.5,3886.15,Night,Weekday
2:00:00 am,31,Tuesday,10,0,1,38,49,normal,13,3282.18,Night,Weekday
2:15:00 am,31,Tuesday,19,1,1,28,49,normal,13.8,2882.24,Night,Weekday
2:30:00 am,31,Tuesday,19,4,0,16,39,normal,12.5,3728.28,Night,Weekday
2:45:00 am,31,Tuesday,16,1,0,15,32,normal,13,3187.01,Night,Weekday
3:00:00 am,31,Tuesday,17,1,0,34,52,normal,13.6,2283.11,Night,Weekday
3:15:00 am,31,Tuesday,19,1,0,21,41,normal,14.7,3190.92,Night,Weekday
3:30:00 am,31,Tuesday,10,1,0,39,50,normal,14.7,3380.85,Night,Weekday
3:45:00 am,31,Tuesday,16,4,0,15,35,normal,15.2,3827.83,Night,Weekday
4:00:00 am,31,Tuesday,13,0,0,16,29,normal,17.4,3857.3,Night,Weekday
4:15:00 am,31,Tuesday,98,5,1,17,121,normal,16.1,4901.58,Night,Weekday
4:30:00 am,31,Tuesday,65,10,3,8,86,low,16.6,4952.24,Night,Weekday
4:45:00 am,31,Tuesday,98,17,0,20,135,normal,19.2,4479.86,Night,Weekday
5:00:00 am,31,Tuesday,60,20,5,6,91,low,18.9,4610.69,Morning,Weekday
5:15:00 am,31,Tuesday,110,18,10,11,149,normal,18.8,4166.62,Morning,Weekday
5:30:00 am,31,Tuesday,70,13,4,13,100,normal,19.9,3286.9,Morning,Weekday
5:45:00 am,31,Tuesday,96,12,7,17,132,normal,19.7,3034.02,Morning,Weekday
6:00:00 am,31,Tuesday,129,31,36,1,197,heavy,22.2,6729.64,Morning,Weekday
6:15:00 am,31,Tuesday,146,28,47,3,224,heavy,21.3,5390.32,Morning,Weekday
6:30:00 am,31,Tuesday,137,23,27,0,187,heavy,20.8,3581.61,Morning,Weekday
6:45:00 am,31,Tuesday,131,28,24,0,183,heavy,22.5,6231.02,Morning,Weekday
7:00:00 am,31,Tuesday,134,10,44,0,188,heavy,21.9,6259.2,Morning,Weekday
7:15:00 am,31,Tuesday,109,25,24,0,158,normal,25.1,6867.64,Morning,Weekday
7:30:00 am,31,Tuesday,108,35,22,3,168,heavy,23.5,6167.48,Morning,Weekday
7:45:00 am,31,Tuesday,146,14,37,2,199,heavy,25.5,6345.95,Morning,Weekday
8:00:00 am,31,Tuesday,147,21,41,5,214,heavy,24.9,6070.74,Morning,Weekday
8:15:00 am,31,Tuesday,110,34,35,0,179,heavy,26.1,8149.35,Morning,Weekday
8:30:00 am,31,Tuesday,110,40,50,2,202,heavy,25.9,6483.42,Morning,Weekday
8:45:00 am,31,Tuesday,123,12,22,3,160,normal,28,7752.56,Morning,Weekday
9:00:00 am,31,Tuesday,145,25,20,5,195,heavy,27.3,7841.44,Morning,Weekday
9:15:00 am,31,Tuesday,82,15,16,29,142,high,28,7378.81,Morning,Weekday
9:30:00 am,31,Tuesday,62,2,7,22,93,normal,29.6,8457.35,Morning,Weekday
9:45:00 am,31,Tuesday,92,8,11,21,132,high,29.1,8889.51,Morning,Weekday
10:00:00 am,31,Tuesday,35,22,22,18,97,normal,27.6,7438.6,Morning,Weekday
10:15:00 am,31,Tuesday,66,25,13,13,117,normal,29.5,8539.75,Morning,Weekday
10:30:00 am,31,Tuesday,50,2,25,12,89,normal,29.8,7713.65,Morning,Weekday
10:45:00 am,31,Tuesday,50,22,24,7,103,normal,28.2,7577.07,Morning,Weekday
11:00:00 am,31,Tuesday,50,8,5,24,87,normal,30.2,8962.94,Morning,Weekday
